Periodo,Mes,Codigo_departamento,Departamento,Codigo_municipio,Municipio,Nombre_comercial,Bandera,Direccion,Producto,Precio,Estado,Dir2,Full_Address,Coords,LAT,LNG
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO ESPERANZA BOSA,BIOMAX,CARRERA 79 SUR No. 74D-11,GASOLINA CORRIENTE OXIGENADA,9479,A,CARRERA 79 SUR No. 74D-11,"CARRERA 79 SUR No. 74D-11, Bogota  d.c., Colombia","(4.51437, -74.11774)",4.51437,-74.11774
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO ESPERANZA BOSA,BIOMAX,CARRERA 79 SUR No. 74D-11,BIODIESEL EXTRA,9249,A,CARRERA 79 SUR No. 74D-11,"CARRERA 79 SUR No. 74D-11, Bogota  d.c., Colombia","(4.51437, -74.11774)",4.51437,-74.11774
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,BIODIESEL EXTRA,9239,A,CARRERA 70 No.. 64-39,"CARRERA 70 No.. 64-39, Bogota  d.c., Colombia","(4.62261, -74.13198)",4.62261,-74.13198
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,GASOLINA CORRIENTE OXIGENADA,9369,A,CARRERA 70 No.. 64-39,"CARRERA 70 No.. 64-39, Bogota  d.c., Colombia","(4.62261, -74.13198)",4.62261,-74.13198
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO ALAMOS,TERPEL,CALLE 72 No. 91 A-45,GASOLINA CORRIENTE OXIGENADA,9270,A,CALLE 72 No. 91 A-45,"CALLE 72 No. 91 A-45, Bogota  d.c., Colombia","(4.69939, -74.11104)",4.69939,-74.11104
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO ALAMOS,TERPEL,CALLE 72 No. 91 A-45,BIODIESEL EXTRA,8950,A,CALLE 72 No. 91 A-45,"CALLE 72 No. 91 A-45, Bogota  d.c., Colombia","(4.69939, -74.11104)",4.69939,-74.11104
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO Y REPUESTOS LA CORUÑA,MOBIL,AVENIDA CARRERA 51 No. 58A-35 SUR,BIODIESEL EXTRA,8999,A,AVENIDA CARRERA 51 No. 58A-35 SUR,"AVENIDA CARRERA 51 No. 58A-35 SUR, Bogota  d.c., Colombia","(4.59822, -74.1247)",4.59822,-74.1247
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO Y REPUESTOS LA CORUÑA,MOBIL,AVENIDA CARRERA 51 No. 58A-35 SUR,GASOLINA CORRIENTE OXIGENADA,9139,A,AVENIDA CARRERA 51 No. 58A-35 SUR,"AVENIDA CARRERA 51 No. 58A-35 SUR, Bogota  d.c., Colombia","(4.59822, -74.1247)",4.59822,-74.1247
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO HAYUELOS,TEXACO,Avenida Ciudad de Cali No.13 A -06,BIODIESEL EXTRA,9056,A,Avenida Ciudad de Cali No.13 A -06,"Avenida Ciudad de Cali No.13 A -06, Bogota  d.c., Colombia","(4.65448, -74.14132)",4.65448,-74.14132
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO HAYUELOS,TEXACO,Avenida Ciudad de Cali No.13 A -06,GASOLINA CORRIENTE OXIGENADA,9296,A,Avenida Ciudad de Cali No.13 A -06,"Avenida Ciudad de Cali No.13 A -06, Bogota  d.c., Colombia","(4.65448, -74.14132)",4.65448,-74.14132
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO HAYUELOS,TEXACO,Avenida Ciudad de Cali No.13 A -06,GASOLINA EXTRA OXIGENADA,15899,A,Avenida Ciudad de Cali No.13 A -06,"Avenida Ciudad de Cali No.13 A -06, Bogota  d.c., Colombia","(4.65448, -74.14132)",4.65448,-74.14132
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS RESTREPO,OCTANO,CARRERA 24 No 6 - 33 SUR,BIODIESEL EXTRA,9230,A,CARRERA 24 No 6 - 33 SUR,"CARRERA 24 No 6 - 33 SUR, Bogota  d.c., Colombia","(4.59196, -74.09792)",4.59196,-74.09792
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS RESTREPO,OCTANO,CARRERA 24 No 6 - 33 SUR,GASOLINA CORRIENTE OXIGENADA,9191,A,CARRERA 24 No 6 - 33 SUR,"CARRERA 24 No 6 - 33 SUR, Bogota  d.c., Colombia","(4.59196, -74.09792)",4.59196,-74.09792
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,LLANTA BAJA,BIOMAX,Calle 129 No 53A-31,BIODIESEL EXTRA,8899,A,Calle 129 No 53A-31,"Calle 129 No 53A-31, Bogota  d.c., Colombia","(4.71627, -74.06041)",4.71627,-74.06041
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,LLANTA BAJA,BIOMAX,Calle 129 No 53A-31,GASOLINA CORRIENTE OXIGENADA,8899,A,Calle 129 No 53A-31,"Calle 129 No 53A-31, Bogota  d.c., Colombia","(4.71627, -74.06041)",4.71627,-74.06041
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ TUNJUELITO,MOBIL,CARRERA 10 No. 51-11 SUR,BIODIESEL EXTRA,9170,A,CARRERA 10 No. 51-11 SUR,"CARRERA 10 No. 51-11 SUR, Bogota  d.c., Colombia","(4.55941, -74.1238)",4.55941,-74.1238
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ TUNJUELITO,MOBIL,CARRERA 10 No. 51-11 SUR,GASOLINA CORRIENTE OXIGENADA,9370,A,CARRERA 10 No. 51-11 SUR,"CARRERA 10 No. 51-11 SUR, Bogota  d.c., Colombia","(4.55941, -74.1238)",4.55941,-74.1238
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,INVERSIONES Y PETROLEOS S EN C,TEXACO,AVENIDA 6 No. 27-80,GASOLINA CORRIENTE OXIGENADA,9365,A,AVENIDA 6 No. 27-80,"AVENIDA 6 No. 27-80, Bogota  d.c., Colombia","(4.60826, -74.09227)",4.60826,-74.09227
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,INVERSIONES Y PETROLEOS S EN C,TEXACO,AVENIDA 6 No. 27-80,BIODIESEL EXTRA,9140,A,AVENIDA 6 No. 27-80,"AVENIDA 6 No. 27-80, Bogota  d.c., Colombia","(4.60826, -74.09227)",4.60826,-74.09227
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS LAS QUINTAS,MOBIL,AVENIDA CALLE 71 SUR NO. 3A-07,BIODIESEL EXTRA,8756,A,AVENIDA CALLE 71 SUR NO. 3A-07,"AVENIDA CALLE 71 SUR NO. 3A-07, Bogota  d.c., Colombia","(4.53834, -74.13181)",4.53834,-74.13181
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS LAS QUINTAS,MOBIL,AVENIDA CALLE 71 SUR NO. 3A-07,GASOLINA CORRIENTE OXIGENADA,9068,A,AVENIDA CALLE 71 SUR NO. 3A-07,"AVENIDA CALLE 71 SUR NO. 3A-07, Bogota  d.c., Colombia","(4.53834, -74.13181)",4.53834,-74.13181
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TERPEL LA BOGOTANA,TERPEL,CARRERA 14 No. 4-08 SUR,BIODIESEL EXTRA,8880,A,CARRERA 14 No. 4-08 SUR,"CARRERA 14 No. 4-08 SUR, Bogota  d.c., Colombia","(4.59193, -74.0886)",4.59193,-74.0886
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TERPEL LA BOGOTANA,TERPEL,CARRERA 14 No. 4-08 SUR,GASOLINA CORRIENTE OXIGENADA,9030,A,CARRERA 14 No. 4-08 SUR,"CARRERA 14 No. 4-08 SUR, Bogota  d.c., Colombia","(4.59193, -74.0886)",4.59193,-74.0886
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICENTRO LA SOLEDAD,PETROBRAS,CARRERA 19 No. 40-89,GASOLINA CORRIENTE OXIGENADA,8759,A,CARRERA 19 No. 40-89,"CARRERA 19 No. 40-89, Bogota  d.c., Colombia","(4.63104, -74.07243)",4.63104,-74.07243
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICENTRO LA SOLEDAD,PETROBRAS,CARRERA 19 No. 40-89,GASOLINA EXTRA OXIGENADA,15279,A,CARRERA 19 No. 40-89,"CARRERA 19 No. 40-89, Bogota  d.c., Colombia","(4.63104, -74.07243)",4.63104,-74.07243
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICENTRO LA SOLEDAD,PETROBRAS,CARRERA 19 No. 40-89,BIODIESEL EXTRA,8679,A,CARRERA 19 No. 40-89,"CARRERA 19 No. 40-89, Bogota  d.c., Colombia","(4.63104, -74.07243)",4.63104,-74.07243
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO DISENERCOM,MOBIL,Calle 12 NO 35 -50,BIODIESEL EXTRA,9152,A,Calle 12 NO 35 -50,"Calle 12 NO 35 -50, Bogota  d.c., Colombia","(4.61659, -74.09813)",4.61659,-74.09813
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO DISENERCOM,MOBIL,Calle 12 NO 35 -50,GASOLINA EXTRA OXIGENADA,16299,A,Calle 12 NO 35 -50,"Calle 12 NO 35 -50, Bogota  d.c., Colombia","(4.61659, -74.09813)",4.61659,-74.09813
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO DISENERCOM,MOBIL,Calle 12 NO 35 -50,GASOLINA CORRIENTE OXIGENADA,9372,A,Calle 12 NO 35 -50,"Calle 12 NO 35 -50, Bogota  d.c., Colombia","(4.61659, -74.09813)",4.61659,-74.09813
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO GASVEHICOL PALOQUEMAO,MOBIL,TRANSVERSAL 22 No.19-14,GASOLINA EXTRA OXIGENADA,10380,A,TRANSVERSAL 22 No.19-14,"TRANSVERSAL 22 No.19-14, Bogota  d.c., Colombia","(4.59339, -74.09625)",4.59339,-74.09625
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO GASVEHICOL PALOQUEMAO,MOBIL,TRANSVERSAL 22 No.19-14,GASOLINA CORRIENTE OXIGENADA,9370,A,TRANSVERSAL 22 No.19-14,"TRANSVERSAL 22 No.19-14, Bogota  d.c., Colombia","(4.59339, -74.09625)",4.59339,-74.09625
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO GASVEHICOL PALOQUEMAO,MOBIL,TRANSVERSAL 22 No.19-14,BIODIESEL EXTRA,9160,A,TRANSVERSAL 22 No.19-14,"TRANSVERSAL 22 No.19-14, Bogota  d.c., Colombia","(4.59339, -74.09625)",4.59339,-74.09625
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BOCHICA,MOBIL,CARRERA 25 No. 24-25,BIODIESEL EXTRA,9300,A,CARRERA 25 No. 24-25,"CARRERA 25 No. 24-25, Bogota  d.c., Colombia","(4.62039, -74.07947)",4.62039,-74.07947
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BOCHICA,MOBIL,CARRERA 25 No. 24-25,GASOLINA CORRIENTE OXIGENADA,9375,A,CARRERA 25 No. 24-25,"CARRERA 25 No. 24-25, Bogota  d.c., Colombia","(4.62039, -74.07947)",4.62039,-74.07947
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICENTRO ESSO AV 26,MOBIL,CALLE 26 No. 29 A - 62,GASOLINA EXTRA OXIGENADA,16400,A,CALLE 26 No. 29 A - 62,"CALLE 26 No. 29 A - 62, Bogota  d.c., Colombia","(4.60916, -74.06741)",4.60916,-74.06741
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICENTRO ESSO AV 26,MOBIL,CALLE 26 No. 29 A - 62,GASOLINA CORRIENTE OXIGENADA,9420,A,CALLE 26 No. 29 A - 62,"CALLE 26 No. 29 A - 62, Bogota  d.c., Colombia","(4.60916, -74.06741)",4.60916,-74.06741
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICENTRO ESSO AV 26,MOBIL,CALLE 26 No. 29 A - 62,BIODIESEL EXTRA,9340,A,CALLE 26 No. 29 A - 62,"CALLE 26 No. 29 A - 62, Bogota  d.c., Colombia","(4.60916, -74.06741)",4.60916,-74.06741
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS EL JARDIN,TEXACO,AVENIDA CARRERA 72 No. 131-98,BIODIESEL EXTRA,9990,A,AVENIDA CARRERA 72 No. 131-98,"AVENIDA CARRERA 72 No. 131-98, Bogota  d.c., Colombia","(4.72411, -74.07244)",4.72411,-74.07244
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS EL JARDIN,TEXACO,AVENIDA CARRERA 72 No. 131-98,GASOLINA CORRIENTE OXIGENADA,9990,A,AVENIDA CARRERA 72 No. 131-98,"AVENIDA CARRERA 72 No. 131-98, Bogota  d.c., Colombia","(4.72411, -74.07244)",4.72411,-74.07244
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS EL JARDIN,TEXACO,AVENIDA CARRERA 72 No. 131-98,GASOLINA EXTRA OXIGENADA,16900,A,AVENIDA CARRERA 72 No. 131-98,"AVENIDA CARRERA 72 No. 131-98, Bogota  d.c., Colombia","(4.72411, -74.07244)",4.72411,-74.07244
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TEXACO No 28,TEXACO,CARRERA 14 No. 26-17,GASOLINA EXTRA OXIGENADA,17170,A,CARRERA 14 No. 26-17,"CARRERA 14 No. 26-17, Bogota  d.c., Colombia","(4.59973, -74.08297)",4.59973,-74.08297
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TEXACO No 28,TEXACO,CARRERA 14 No. 26-17,BIODIESEL EXTRA,9310,A,CARRERA 14 No. 26-17,"CARRERA 14 No. 26-17, Bogota  d.c., Colombia","(4.59973, -74.08297)",4.59973,-74.08297
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TEXACO No 28,TEXACO,CARRERA 14 No. 26-17,GASOLINA CORRIENTE OXIGENADA,9430,A,CARRERA 14 No. 26-17,"CARRERA 14 No. 26-17, Bogota  d.c., Colombia","(4.59973, -74.08297)",4.59973,-74.08297
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICENTRO ESSO CARRERA 30,MOBIL,Carrera 30 No. 9-67,GASOLINA CORRIENTE OXIGENADA,9430,A,Carrera 30 No. 9-67,"Carrera 30 No. 9-67, Bogota  d.c., Colombia","(4.61018, -74.09542)",4.61018,-74.09542
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICENTRO ESSO CARRERA 30,MOBIL,Carrera 30 No. 9-67,BIODIESEL EXTRA,9180,A,Carrera 30 No. 9-67,"Carrera 30 No. 9-67, Bogota  d.c., Colombia","(4.61018, -74.09542)",4.61018,-74.09542
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICENTRO ESSO CARRERA 30,MOBIL,Carrera 30 No. 9-67,GASOLINA EXTRA OXIGENADA,16690,A,Carrera 30 No. 9-67,"Carrera 30 No. 9-67, Bogota  d.c., Colombia","(4.61018, -74.09542)",4.61018,-74.09542
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS METRO,MOBIL,Avenida Calle 68 No.63-30,BIODIESEL EXTRA,9050,A,Avenida Calle 68 No.63-30,"Avenida Calle 68 No.63-30, Bogota  d.c., Colombia","(4.66209, -74.09017)",4.66209,-74.09017
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS METRO,MOBIL,Avenida Calle 68 No.63-30,GASOLINA CORRIENTE OXIGENADA,9170,A,Avenida Calle 68 No.63-30,"Avenida Calle 68 No.63-30, Bogota  d.c., Colombia","(4.66209, -74.09017)",4.66209,-74.09017
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO MARRUECOS,TERPEL,Diagonal 49 A Sur No. 17 - 59-89,GASOLINA CORRIENTE OXIGENADA,9070,A,Diagonal 49 A Sur No. 17 - 59-89,"Diagonal 49 A Sur No. 17 - 59-89, Bogota  d.c., Colombia","(4.58965, -74.1497)",4.58965,-74.1497
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO MARRUECOS,TERPEL,Diagonal 49 A Sur No. 17 - 59-89,BIODIESEL EXTRA,8750,A,Diagonal 49 A Sur No. 17 - 59-89,"Diagonal 49 A Sur No. 17 - 59-89, Bogota  d.c., Colombia","(4.58965, -74.1497)",4.58965,-74.1497
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS SAN CRISTOBAL NORTE,BIOMAX,CARRERA  7 No. 164-50,GASOLINA CORRIENTE OXIGENADA,9470,A,CARRERA  7 No. 164-50,"CARRERA  7 No. 164-50, Bogota  d.c., Colombia","(4.74046, -74.02572)",4.74046,-74.02572
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS SAN CRISTOBAL NORTE,BIOMAX,CARRERA  7 No. 164-50,BIODIESEL EXTRA,9130,A,CARRERA  7 No. 164-50,"CARRERA  7 No. 164-50, Bogota  d.c., Colombia","(4.74046, -74.02572)",4.74046,-74.02572
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS SAN CRISTOBAL NORTE,BIOMAX,CARRERA  7 No. 164-50,GASOLINA EXTRA OXIGENADA,9890,A,CARRERA  7 No. 164-50,"CARRERA  7 No. 164-50, Bogota  d.c., Colombia","(4.74046, -74.02572)",4.74046,-74.02572
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO MOBIL CALLE 170,MOBIL,CARRERA 55A No. 169A-39,GASOLINA EXTRA OXIGENADA,16752,A,CARRERA 55A No. 169A-39,"CARRERA 55A No. 169A-39, Bogota  d.c., Colombia","(4.75275, -74.0556)",4.75275,-74.0556
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO MOBIL CALLE 170,MOBIL,CARRERA 55A No. 169A-39,BIODIESEL EXTRA,9140,A,CARRERA 55A No. 169A-39,"CARRERA 55A No. 169A-39, Bogota  d.c., Colombia","(4.75275, -74.0556)",4.75275,-74.0556
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO MOBIL CALLE 170,MOBIL,CARRERA 55A No. 169A-39,GASOLINA CORRIENTE OXIGENADA,9365,A,CARRERA 55A No. 169A-39,"CARRERA 55A No. 169A-39, Bogota  d.c., Colombia","(4.75275, -74.0556)",4.75275,-74.0556
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,COMERCIAL AVANADE S.A.S,TERPEL,CALLE 80 No. 96-91,BIODIESEL EXTRA,9022,A,CALLE 80 No. 96-91,"CALLE 80 No. 96-91, Bogota  d.c., Colombia","(4.70551, -74.10576)",4.70551,-74.10576
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO ACAPULCO,TERPEL,CARRERA 92 No. 158-65,GASOLINA EXTRA OXIGENADA,9372,A,CARRERA 92 No. 158-65,"CARRERA 92 No. 158-65, Bogota  d.c., Colombia","(4.64293, -74.17114)",4.64293,-74.17114
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO ACAPULCO,TERPEL,CARRERA 92 No. 158-65,GASOLINA CORRIENTE OXIGENADA,9372,A,CARRERA 92 No. 158-65,"CARRERA 92 No. 158-65, Bogota  d.c., Colombia","(4.64293, -74.17114)",4.64293,-74.17114
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO ACAPULCO,TERPEL,CARRERA 92 No. 158-65,BIODIESEL EXTRA,9152,A,CARRERA 92 No. 158-65,"CARRERA 92 No. 158-65, Bogota  d.c., Colombia","(4.64293, -74.17114)",4.64293,-74.17114
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO PUMA MAGRA,PUMA,Calle 17 No 110-54,BIODIESEL EXTRA,9170,A,Calle 17 No 110-54,"Calle 17 No 110-54, Bogota  d.c., Colombia","(4.67926, -74.15098)",4.67926,-74.15098
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO PUMA MAGRA,PUMA,Calle 17 No 110-54,GASOLINA CORRIENTE OXIGENADA,9370,A,Calle 17 No 110-54,"Calle 17 No 110-54, Bogota  d.c., Colombia","(4.67926, -74.15098)",4.67926,-74.15098
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO PETROBRAS PATIO BONITO,PETROBRAS,CALLE 42A SUR No. 89A-95,GASOLINA CORRIENTE OXIGENADA,9349,A,CALLE 42A SUR No. 89A-95,"CALLE 42A SUR No. 89A-95, Bogota  d.c., Colombia","(4.63769, -74.1721)",4.63769,-74.1721
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO PETROBRAS PATIO BONITO,PETROBRAS,CALLE 42A SUR No. 89A-95,BIODIESEL EXTRA,9139,A,CALLE 42A SUR No. 89A-95,"CALLE 42A SUR No. 89A-95, Bogota  d.c., Colombia","(4.63769, -74.1721)",4.63769,-74.1721
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BELLA SUIZA,MOBIL,AVENIDA 9 No. 123-46,GASOLINA EXTRA OXIGENADA,16950,A,AVENIDA 9 No. 123-46,"AVENIDA 9 No. 123-46, Bogota  d.c., Colombia","(4.70008, -74.03281)",4.70008,-74.03281
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BELLA SUIZA,MOBIL,AVENIDA 9 No. 123-46,GASOLINA CORRIENTE OXIGENADA,9470,A,AVENIDA 9 No. 123-46,"AVENIDA 9 No. 123-46, Bogota  d.c., Colombia","(4.70008, -74.03281)",4.70008,-74.03281
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BELLA SUIZA,MOBIL,AVENIDA 9 No. 123-46,BIODIESEL EXTRA,9000,A,AVENIDA 9 No. 123-46,"AVENIDA 9 No. 123-46, Bogota  d.c., Colombia","(4.70008, -74.03281)",4.70008,-74.03281
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO SAMORE,BIOMAX,Carrera 31 No. 38A  51 sur,BIODIESEL EXTRA,9097,A,Carrera 31 No. 38A  51 sur,"Carrera 31 No. 38A  51 sur, Bogota  d.c., Colombia","(4.5984, -74.12836)",4.5984,-74.12836
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO SAMORE,BIOMAX,Carrera 31 No. 38A  51 sur,GASOLINA CORRIENTE OXIGENADA,9186,A,Carrera 31 No. 38A  51 sur,"Carrera 31 No. 38A  51 sur, Bogota  d.c., Colombia","(4.5984, -74.12836)",4.5984,-74.12836
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL CALLE 127,TERPEL,AK 45 No. 125 - 71 - 91,BIODIESEL EXTRA,8850,A,AK 45 No. 125 - 71 - 91,"AK 45 No. 125 - 71 - 91, Bogota  d.c., Colombia","(4.70881, -74.07627)",4.70881,-74.07627
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL CALLE 127,TERPEL,AK 45 No. 125 - 71 - 91,GASOLINA CORRIENTE OXIGENADA,9030,A,AK 45 No. 125 - 71 - 91,"AK 45 No. 125 - 71 - 91, Bogota  d.c., Colombia","(4.70881, -74.07627)",4.70881,-74.07627
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL CALLE 127,TERPEL,AK 45 No. 125 - 71 - 91,GASOLINA EXTRA OXIGENADA,15980,A,AK 45 No. 125 - 71 - 91,"AK 45 No. 125 - 71 - 91, Bogota  d.c., Colombia","(4.70881, -74.07627)",4.70881,-74.07627
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,DISTRIBUIDORA LH TERPEL CARRERA LIMITADA,TERPEL,AVENIDA AMERICAS No.  50-15,GASOLINA CORRIENTE OXIGENADA,9512,A,AVENIDA AMERICAS No.  50-15,"AVENIDA AMERICAS No.  50-15, Bogota  d.c., Colombia","(4.62693, -74.10797)",4.62693,-74.10797
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,DISTRIBUIDORA LH TERPEL CARRERA LIMITADA,TERPEL,AVENIDA AMERICAS No.  50-15,BIODIESEL EXTRA,9360,A,AVENIDA AMERICAS No.  50-15,"AVENIDA AMERICAS No.  50-15, Bogota  d.c., Colombia","(4.62693, -74.10797)",4.62693,-74.10797
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TERPEL VILLA ALZACIA,TERPEL,CALLE 12 B No. 71 D - 81,GASOLINA CORRIENTE OXIGENADA,8720,A,CALLE 12 B No. 71 D - 81,"CALLE 12 B No. 71 D - 81, Bogota  d.c., Colombia","(4.64574, -74.12998)",4.64574,-74.12998
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TERPEL VILLA ALZACIA,TERPEL,CALLE 12 B No. 71 D - 81,BIODIESEL EXTRA,8590,A,CALLE 12 B No. 71 D - 81,"CALLE 12 B No. 71 D - 81, Bogota  d.c., Colombia","(4.64574, -74.12998)",4.64574,-74.12998
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL TERMINAL BOGOTA,TERPEL,CARRERA 69 No. 32A-66,BIODIESEL EXTRA,8890,A,CARRERA 69 No. 32A-66,"CARRERA 69 No. 32A-66, Bogota  d.c., Colombia","(4.67559, -74.09248)",4.67559,-74.09248
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL BETANIA,TERPEL,CARRERA 86 A No.  52-19 SUR,GASOLINA CORRIENTE OXIGENADA,8849,A,CARRERA 86 A No.  52-19 SUR,"CARRERA 86 A No.  52-19 SUR, Bogota  d.c., Colombia","(4.60956, -74.1237)",4.60956,-74.1237
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL BETANIA,TERPEL,CARRERA 86 A No.  52-19 SUR,BIODIESEL EXTRA,8669,A,CARRERA 86 A No.  52-19 SUR,"CARRERA 86 A No.  52-19 SUR, Bogota  d.c., Colombia","(4.60956, -74.1237)",4.60956,-74.1237
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL LA 68,TERPEL,AVENIDA CARRERA 68 No. 33-25 SUR,BIODIESEL EXTRA,8690,A,AVENIDA CARRERA 68 No. 33-25 SUR,"AVENIDA CARRERA 68 No. 33-25 SUR, Bogota  d.c., Colombia","(4.62589, -74.12388)",4.62589,-74.12388
