Periodo,Mes,Codigo_departamento,Departamento,Codigo_municipio,Municipio,Nombre_comercial,Bandera,Direccion,Producto,Precio,Estado
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL LA FLORESTA,TEXACO,AVENIDA 68 No. 97-55,GASOLINA EXTRA OXIGENADA,16350,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL LA FLORESTA,TEXACO,AVENIDA 68 No. 97-55,BIODIESEL EXTRA,9580,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,LADRILLERA SANTAFE PLANTA USME,TEXACO,Km.7 Vía Usme No.63-10,BIODIESEL EXTRA,8122,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,FLOTA LA MACARENA S A,MOBIL,Calle 17 No. 113 ? 26,BIODIESEL EXTRA,9152,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,FLOTA LA MACARENA S A,MOBIL,Calle 17 No. 113 ? 26,GASOLINA CORRIENTE OXIGENADA,8979,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO SANTA LUCIA BTA,TERPEL,CARRERA 13F NO. 55A-59 SUR,GASOLINA CORRIENTE OXIGENADA,8987,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO SANTA LUCIA BTA,TERPEL,CARRERA 13F NO. 55A-59 SUR,BIODIESEL EXTRA,8747,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO COUNTRY CLUB DE BOGOTA,TEXACO,CLL 127 C N 15 - 02,GASOLINA CORRIENTE OXIGENADA,9190,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO COUNTRY CLUB DE BOGOTA,TEXACO,CLL 127 C N 15 - 02,GASOLINA EXTRA OXIGENADA,15950,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,BIOMAX INVERNIZA,BIOMAX,TRANSVERSAL 73A No. 82H-55,BIODIESEL EXTRA,8795,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,BIOMAX INVERNIZA,BIOMAX,TRANSVERSAL 73A No. 82H-55,GASOLINA CORRIENTE OXIGENADA,9095,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,COMBUSTIBLES VENECIA SAS No 1,MOBIL,AVENIDA CARRERA 68 No. 43-67 SUR,BIODIESEL EXTRA,8690,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,COMBUSTIBLES VENECIA SAS No 1,MOBIL,AVENIDA CARRERA 68 No. 43-67 SUR,GASOLINA CORRIENTE OXIGENADA,8760,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TOROGAS SOSIEGO,MOBIL,CRA 10 No. 27-05 SUR,BIODIESEL EXTRA,9080,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TOROGAS SOSIEGO,MOBIL,CRA 10 No. 27-05 SUR,GASOLINA CORRIENTE OXIGENADA,9300,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TOROGAS SOSIEGO,MOBIL,CRA 10 No. 27-05 SUR,GASOLINA EXTRA OXIGENADA,16200,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TOROGAS SOSIEGO,MOBIL,CRA 10 No. 27-05 SUR,BIODIESEL EXTRA,9080,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TOROGAS SOSIEGO,MOBIL,CRA 10 No. 27-05 SUR,GASOLINA EXTRA OXIGENADA,15800,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TOROGAS SOSIEGO,MOBIL,CRA 10 No. 27-05 SUR,GASOLINA CORRIENTE OXIGENADA,9300,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICIOS CONTINENTAL LTDA,MOBIL,AVENIDA CALLE 80 No 90A 17,GASOLINA EXTRA OXIGENADA,15500,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICIOS CONTINENTAL LTDA,MOBIL,AVENIDA CALLE 80 No 90A 17,GASOLINA CORRIENTE OXIGENADA,8947,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICIOS CONTINENTAL LTDA,MOBIL,AVENIDA CALLE 80 No 90A 17,BIODIESEL EXTRA,8765,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS POLO NQS 80,MOBIL,Avenida Carrera 30 No. 80-55,GASOLINA EXTRA OXIGENADA,16299,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS POLO NQS 80,MOBIL,Avenida Carrera 30 No. 80-55,GASOLINA CORRIENTE OXIGENADA,9099,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS POLO NQS 80,MOBIL,Avenida Carrera 30 No. 80-55,BIODIESEL EXTRA,8799,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACIÓN DE SERVICIO AMERICAS 2,TERPEL,CARRERA 54 No 5C - 91,BIODIESEL EXTRA,9335,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACIÓN DE SERVICIO AMERICAS 2,TERPEL,CARRERA 54 No 5C - 91,GASOLINA CORRIENTE OXIGENADA,9537,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS PUENTE ARANDA,PETROBRAS,AvenidaCarrera 50 No. 19  32,GASOLINA CORRIENTE OXIGENADA,9530,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS PUENTE ARANDA,PETROBRAS,AvenidaCarrera 50 No. 19  32,BIODIESEL EXTRA,9340,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS PUENTE ARANDA,PETROBRAS,AvenidaCarrera 50 No. 19  32,GASOLINA EXTRA OXIGENADA,17210,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS PUENTE ARANDA,PETROBRAS,AvenidaCarrera 50 No. 19  32,GASOLINA CORRIENTE OXIGENADA,9530,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS PUENTE ARANDA,PETROBRAS,AvenidaCarrera 50 No. 19  32,GASOLINA EXTRA OXIGENADA,16810,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS PUENTE ARANDA,PETROBRAS,AvenidaCarrera 50 No. 19  32,BIODIESEL EXTRA,9340,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO DISTRACOM SUBA LAUREL,PETROBRAS,CALLE 146 A No. 95B-67,BIODIESEL EXTRA,8780,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO DISTRACOM SUBA LAUREL,PETROBRAS,CALLE 146 A No. 95B-67,GASOLINA CORRIENTE OXIGENADA,8880,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO DISTRACOM SUBA LAUREL,PETROBRAS,CALLE 146 A No. 95B-67,GASOLINA CORRIENTE OXIGENADA,8890,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO DISTRACOM SUBA LAUREL,PETROBRAS,CALLE 146 A No. 95B-67,BIODIESEL EXTRA,8770,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS CIUDAD DE CALI,PETROBRAS,TRANSVERSAL 85 No.65-43,BIODIESEL EXTRA,9250,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS CIUDAD DE CALI,PETROBRAS,TRANSVERSAL 85 No.65-43,GASOLINA EXTRA OXIGENADA,16400,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS CIUDAD DE CALI,PETROBRAS,TRANSVERSAL 85 No.65-43,GASOLINA CORRIENTE OXIGENADA,9500,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS CIUDAD DE CALI,PETROBRAS,TRANSVERSAL 85 No.65-43,GASOLINA EXTRA OXIGENADA,16800,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS CIUDAD DE CALI,PETROBRAS,TRANSVERSAL 85 No.65-43,BIODIESEL EXTRA,9250,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS CIUDAD DE CALI,PETROBRAS,TRANSVERSAL 85 No.65-43,GASOLINA CORRIENTE OXIGENADA,9500,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ PETROBRAS CALLE 45,PETROBRAS,CALLE 45 No. 16-30,BIODIESEL EXTRA,8799,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ PETROBRAS CALLE 45,PETROBRAS,CALLE 45 No. 16-30,GASOLINA CORRIENTE OXIGENADA,8849,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS EL PRADO,PETROBRAS,AVENIDA CARRERA 45 No. 127B-09,BIODIESEL EXTRA,9025,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS EL PRADO,PETROBRAS,AVENIDA CARRERA 45 No. 127B-09,GASOLINA EXTRA OXIGENADA,16210,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS EL PRADO,PETROBRAS,AVENIDA CARRERA 45 No. 127B-09,GASOLINA CORRIENTE OXIGENADA,9245,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION NAVARRA,PETROBRAS,CARRERA 45 No. 104-40,BIODIESEL EXTRA,9340,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION NAVARRA,PETROBRAS,CARRERA 45 No. 104-40,GASOLINA CORRIENTE OXIGENADA,9630,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION NAVARRA,PETROBRAS,CARRERA 45 No. 104-40,BIODIESEL EXTRA,9340,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION NAVARRA,PETROBRAS,CARRERA 45 No. 104-40,GASOLINA EXTRA OXIGENADA,16910,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION NAVARRA,PETROBRAS,CARRERA 45 No. 104-40,GASOLINA EXTRA OXIGENADA,17300,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION NAVARRA,PETROBRAS,CARRERA 45 No. 104-40,GASOLINA EXTRA OXIGENADA,17300,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION NAVARRA,PETROBRAS,CARRERA 45 No. 104-40,GASOLINA CORRIENTE OXIGENADA,9630,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION NAVARRA,PETROBRAS,CARRERA 45 No. 104-40,GASOLINA CORRIENTE OXIGENADA,9600,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION NAVARRA,PETROBRAS,CARRERA 45 No. 104-40,BIODIESEL EXTRA,9300,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO NQS 8,PETROBRAS,CARRERA 30 No. 8-11,GASOLINA CORRIENTE OXIGENADA,8859,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO NQS 8,PETROBRAS,CARRERA 30 No. 8-11,BIODIESEL EXTRA,8599,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO ESPERANZA BOSA,BIOMAX,CARRERA 79 SUR No. 74D-11,GASOLINA CORRIENTE OXIGENADA,9479,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO ESPERANZA BOSA,BIOMAX,CARRERA 79 SUR No. 74D-11,BIODIESEL EXTRA,9249,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,BIODIESEL EXTRA,9239,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,BIODIESEL EXTRA,9239,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,GASOLINA CORRIENTE OXIGENADA,9369,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,BIODIESEL EXTRA,9239,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,GASOLINA CORRIENTE OXIGENADA,9079,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,BIODIESEL EXTRA,9239,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,BIODIESEL EXTRA,9239,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,GASOLINA CORRIENTE OXIGENADA,9369,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,BIODIESEL EXTRA,9239,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,GASOLINA CORRIENTE OXIGENADA,9369,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,GASOLINA CORRIENTE OXIGENADA,9079,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,BIODIESEL EXTRA,9239,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,GASOLINA CORRIENTE OXIGENADA,9079,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,BIODIESEL EXTRA,9239,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,GASOLINA CORRIENTE OXIGENADA,9079,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,GASOLINA CORRIENTE OXIGENADA,9079,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,BIODIESEL EXTRA,9239,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,GASOLINA CORRIENTE OXIGENADA,9079,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,BIODIESEL EXTRA,9239,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,BIODIESEL EXTRA,9239,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,BIODIESEL EXTRA,9239,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,GASOLINA CORRIENTE OXIGENADA,9369,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,GASOLINA CORRIENTE OXIGENADA,9079,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,GASOLINA CORRIENTE OXIGENADA,9079,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,GASOLINA CORRIENTE OXIGENADA,9079,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,GASOLINA CORRIENTE OXIGENADA,9079,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,BIODIESEL EXTRA,9239,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,BIODIESEL EXTRA,9239,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,BIODIESEL EXTRA,9239,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX FUNDACION,BIOMAX,CARRERA 70 No.. 64-39,GASOLINA CORRIENTE OXIGENADA,9369,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO ALAMOS,TERPEL,CALLE 72 No. 91 A-45,GASOLINA CORRIENTE OXIGENADA,9270,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO ALAMOS,TERPEL,CALLE 72 No. 91 A-45,BIODIESEL EXTRA,8950,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO ALAMOS,TERPEL,CALLE 72 No. 91 A-45,BIODIESEL EXTRA,9090,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO ALAMOS,TERPEL,CALLE 72 No. 91 A-45,GASOLINA CORRIENTE OXIGENADA,9270,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO Y REPUESTOS LA CORUÑA,MOBIL,AVENIDA CARRERA 51 No. 58A-35 SUR,BIODIESEL EXTRA,8999,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO Y REPUESTOS LA CORUÑA,MOBIL,AVENIDA CARRERA 51 No. 58A-35 SUR,GASOLINA CORRIENTE OXIGENADA,9139,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO HAYUELOS,TEXACO,Avenida Ciudad de Cali No.13 A -06,BIODIESEL EXTRA,9056,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO HAYUELOS,TEXACO,Avenida Ciudad de Cali No.13 A -06,GASOLINA CORRIENTE OXIGENADA,9296,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO HAYUELOS,TEXACO,Avenida Ciudad de Cali No.13 A -06,GASOLINA EXTRA OXIGENADA,15899,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS RESTREPO,OCTANO,CARRERA 24 No 6 - 33 SUR,BIODIESEL EXTRA,9230,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS RESTREPO,OCTANO,CARRERA 24 No 6 - 33 SUR,GASOLINA CORRIENTE OXIGENADA,9191,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,LLANTA BAJA,BIOMAX,Calle 129 No 53A-31,BIODIESEL EXTRA,8899,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,LLANTA BAJA,BIOMAX,Calle 129 No 53A-31,GASOLINA CORRIENTE OXIGENADA,8899,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ TUNJUELITO,MOBIL,CARRERA 10 No. 51-11 SUR,BIODIESEL EXTRA,9170,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ TUNJUELITO,MOBIL,CARRERA 10 No. 51-11 SUR,GASOLINA CORRIENTE OXIGENADA,9370,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,INVERSIONES Y PETROLEOS S EN C,TEXACO,AVENIDA 6 No. 27-80,GASOLINA CORRIENTE OXIGENADA,9365,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,INVERSIONES Y PETROLEOS S EN C,TEXACO,AVENIDA 6 No. 27-80,BIODIESEL EXTRA,9140,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS LAS QUINTAS,MOBIL,AVENIDA CALLE 71 SUR NO. 3A-07,BIODIESEL EXTRA,8756,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS LAS QUINTAS,MOBIL,AVENIDA CALLE 71 SUR NO. 3A-07,GASOLINA CORRIENTE OXIGENADA,9068,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TERPEL LA BOGOTANA,TERPEL,CARRERA 14 No. 4-08 SUR,BIODIESEL EXTRA,8880,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TERPEL LA BOGOTANA,TERPEL,CARRERA 14 No. 4-08 SUR,GASOLINA CORRIENTE OXIGENADA,9030,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICENTRO LA SOLEDAD,PETROBRAS,CARRERA 19 No. 40-89,GASOLINA CORRIENTE OXIGENADA,8759,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICENTRO LA SOLEDAD,PETROBRAS,CARRERA 19 No. 40-89,GASOLINA EXTRA OXIGENADA,15279,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICENTRO LA SOLEDAD,PETROBRAS,CARRERA 19 No. 40-89,BIODIESEL EXTRA,8679,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO DISENERCOM,MOBIL,Calle 12 NO 35 -50,BIODIESEL EXTRA,9152,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO DISENERCOM,MOBIL,Calle 12 NO 35 -50,GASOLINA EXTRA OXIGENADA,16299,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO DISENERCOM,MOBIL,Calle 12 NO 35 -50,GASOLINA CORRIENTE OXIGENADA,9372,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO GASVEHICOL PALOQUEMAO,MOBIL,TRANSVERSAL 22 No.19-14,GASOLINA EXTRA OXIGENADA,10380,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO GASVEHICOL PALOQUEMAO,MOBIL,TRANSVERSAL 22 No.19-14,GASOLINA CORRIENTE OXIGENADA,9370,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO GASVEHICOL PALOQUEMAO,MOBIL,TRANSVERSAL 22 No.19-14,BIODIESEL EXTRA,9160,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO GASVEHICOL PALOQUEMAO,MOBIL,TRANSVERSAL 22 No.19-14,GASOLINA CORRIENTE OXIGENADA,9370,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO GASVEHICOL PALOQUEMAO,MOBIL,TRANSVERSAL 22 No.19-14,BIODIESEL EXTRA,9160,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO GASVEHICOL PALOQUEMAO,MOBIL,TRANSVERSAL 22 No.19-14,GASOLINA EXTRA OXIGENADA,10380,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BOCHICA,MOBIL,CARRERA 25 No. 24-25,BIODIESEL EXTRA,9300,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BOCHICA,MOBIL,CARRERA 25 No. 24-25,GASOLINA CORRIENTE OXIGENADA,9375,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICENTRO ESSO AV 26,MOBIL,CALLE 26 No. 29 A - 62,GASOLINA EXTRA OXIGENADA,16400,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICENTRO ESSO AV 26,MOBIL,CALLE 26 No. 29 A - 62,GASOLINA CORRIENTE OXIGENADA,9420,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICENTRO ESSO AV 26,MOBIL,CALLE 26 No. 29 A - 62,BIODIESEL EXTRA,9340,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS EL JARDIN,TEXACO,AVENIDA CARRERA 72 No. 131-98,BIODIESEL EXTRA,9990,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS EL JARDIN,TEXACO,AVENIDA CARRERA 72 No. 131-98,GASOLINA CORRIENTE OXIGENADA,9990,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS EL JARDIN,TEXACO,AVENIDA CARRERA 72 No. 131-98,GASOLINA EXTRA OXIGENADA,16900,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TEXACO No 28,TEXACO,CARRERA 14 No. 26-17,GASOLINA EXTRA OXIGENADA,17170,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TEXACO No 28,TEXACO,CARRERA 14 No. 26-17,BIODIESEL EXTRA,9310,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TEXACO No 28,TEXACO,CARRERA 14 No. 26-17,GASOLINA EXTRA OXIGENADA,17580,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TEXACO No 28,TEXACO,CARRERA 14 No. 26-17,GASOLINA CORRIENTE OXIGENADA,9430,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TEXACO No 28,TEXACO,CARRERA 14 No. 26-17,GASOLINA EXTRA OXIGENADA,17580,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TEXACO No 28,TEXACO,CARRERA 14 No. 26-17,BIODIESEL EXTRA,9290,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TEXACO No 28,TEXACO,CARRERA 14 No. 26-17,GASOLINA CORRIENTE OXIGENADA,9430,A
